2025-06-30 08:03:08 - INFO - Iteration 0: Performing action <gen_apr> - generating patched code
2025-06-30 08:03:08 - INFO - Iteration 0: Performing action <eval_apr> - evaluating patched code
2025-06-30 08:03:08 - INFO - Iteration 0: Performing action <cal> - calculating results
2025-06-30 08:03:08 - INFO - Iteration 0: Performing action <save_history> - saving historical data
2025-06-30 08:03:24 - INFO - Iteration 1: Performing action <initialize> - initializing new iteration
2025-06-30 08:03:37 - INFO - Iteration 1: Performing action <decide> - determining target language
2025-06-30 08:03:37 - INFO - Iteration 1: Performing action <translate> - translating unfixed bugs
2025-06-30 08:04:07 - INFO - Iteration 1: Performing action <re_gen> - generating patched code for unfixed bugs
2025-06-30 08:16:34 - INFO - Iteration 0: Performing action <gen_apr> - generating patched code
2025-06-30 08:16:34 - INFO - Iteration 0: Performing action <eval_apr> - evaluating patched code
2025-06-30 08:16:34 - INFO - Iteration 0: Performing action <cal> - calculating results
2025-06-30 08:16:34 - INFO - Iteration 0: Performing action <save_history> - saving historical data
2025-06-30 08:16:34 - INFO - Iteration 1: Performing action <initialize> - initializing new iteration
2025-06-30 08:16:47 - INFO - Iteration 1: Performing action <decide> - determining target language
2025-06-30 08:16:47 - INFO - Iteration 1: Performing action <translate> - translating unfixed bugs
2025-06-30 08:16:58 - INFO - Iteration 1: Performing action <re_gen> - generating patched code for unfixed bugs
2025-06-30 08:36:13 - INFO - Iteration 0: Performing action <gen_apr> - generating patched code
2025-06-30 08:36:13 - INFO - Iteration 0: Performing action <eval_apr> - evaluating patched code
2025-06-30 08:36:13 - INFO - Iteration 0: Performing action <cal> - calculating results
2025-06-30 08:36:13 - INFO - Iteration 0: Performing action <save_history> - saving historical data
2025-06-30 08:36:13 - INFO - Iteration 1: Performing action <initialize> - initializing new iteration
2025-06-30 08:36:13 - INFO - Iteration 1: Performing action <decide> - determining target language
2025-06-30 08:36:13 - INFO - Iteration 1: Performing action <translate> - translating unfixed bugs
2025-06-30 08:36:13 - INFO - Iteration 1: Performing action <re_gen> - generating patched code for unfixed bugs
2025-06-30 22:02:37 - INFO - Iteration 0: Performing action <gen_apr> - generating patched code
2025-06-30 22:02:37 - INFO - Iteration 0: Performing action <eval_apr> - evaluating patched code
2025-06-30 22:02:37 - INFO - Iteration 0: Performing action <cal> - calculating results
2025-06-30 22:02:37 - INFO - Iteration 0: Performing action <save_history> - saving historical data
2025-06-30 22:02:37 - INFO - Iteration 1: Performing action <initialize> - initializing new iteration
2025-06-30 22:02:37 - INFO - Iteration 1: Performing action <decide> - determining target language
2025-06-30 22:02:37 - INFO - Iteration 1: Performing action <translate> - translating unfixed bugs
2025-06-30 22:02:37 - INFO - Iteration 1: Performing action <re_gen> - generating patched code for unfixed bugs
2025-07-01 00:16:11 - INFO - Iteration 1: Performing action <back_translate> - back-translating generated patched code
2025-07-01 00:16:13 - INFO - Iteration 1: Performing action <re_eval> - evaluating back-translated patched code
2025-07-01 00:20:27 - WARNING - Connection pool is full, discarding connection: localhost. Connection pool size: 10
2025-07-04 22:58:10 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:58:11 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 65598 tokens (65598 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:58:11 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66373 tokens (66373 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:58:15 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:58:16 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 65598 tokens (65598 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:58:17 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66373 tokens (66373 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:58:21 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:58:21 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 65598 tokens (65598 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:58:22 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66373 tokens (66373 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:58:26 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:58:27 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 65598 tokens (65598 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:58:27 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66373 tokens (66373 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:58:31 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:58:32 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 65598 tokens (65598 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:58:33 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66373 tokens (66373 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:58:37 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:58:37 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 65598 tokens (65598 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:58:38 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66373 tokens (66373 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:58:42 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:58:43 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 65598 tokens (65598 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:58:43 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66373 tokens (66373 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:58:47 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:58:48 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 65598 tokens (65598 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:58:49 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66373 tokens (66373 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:58:53 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:58:53 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 65598 tokens (65598 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:58:54 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66373 tokens (66373 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:58:58 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:58:59 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 65598 tokens (65598 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:00 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66373 tokens (66373 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:03 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:04 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 65598 tokens (65598 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:05 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66373 tokens (66373 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:09 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:10 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 65598 tokens (65598 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:10 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66373 tokens (66373 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:14 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:15 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 65598 tokens (65598 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:16 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66373 tokens (66373 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:19 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:20 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 65598 tokens (65598 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:21 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66373 tokens (66373 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:25 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:26 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 65598 tokens (65598 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:26 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66373 tokens (66373 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:30 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:31 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 65598 tokens (65598 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:32 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66373 tokens (66373 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:35 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:36 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 65598 tokens (65598 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:37 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66373 tokens (66373 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:41 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:42 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 65598 tokens (65598 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:42 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66373 tokens (66373 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:46 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:47 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 65598 tokens (65598 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:48 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66373 tokens (66373 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:51 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:52 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 65598 tokens (65598 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:53 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66373 tokens (66373 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:57 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:58 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 65598 tokens (65598 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 22:59:58 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66373 tokens (66373 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:02 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:03 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 65598 tokens (65598 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:04 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66373 tokens (66373 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:07 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:08 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 65598 tokens (65598 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:09 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66373 tokens (66373 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:13 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:14 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 65598 tokens (65598 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:15 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66373 tokens (66373 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:18 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:19 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 65598 tokens (65598 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:20 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66373 tokens (66373 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:23 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:24 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 65598 tokens (65598 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:25 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66373 tokens (66373 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:29 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:30 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 65598 tokens (65598 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:31 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66373 tokens (66373 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:34 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:35 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 65598 tokens (65598 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:36 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66373 tokens (66373 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:40 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:40 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 65598 tokens (65598 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:41 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66373 tokens (66373 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:45 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:46 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 65598 tokens (65598 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:47 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66373 tokens (66373 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:50 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:51 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 65598 tokens (65598 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:52 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66373 tokens (66373 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:56 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:56 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 65598 tokens (65598 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:00:57 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66373 tokens (66373 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
2025-07-04 23:01:01 - INFO - error_code=invalid_request_error error_message="This model's maximum context length is 65536 tokens. However, you requested 66508 tokens (66508 in the messages, 0 in the completion). Please reduce the length of the messages or completion." error_param=None error_type=invalid_request_error message='OpenAI API error received' stream_error=False
